"Title","Genre","Type","Airing_Start","Airing_End","Members","Normalized_Members","Log_Members","Popularity","Normalized_Popularity","Log_Popularity","Score","Normalized_Score","Ranked","Anime_Rating","Episode_Category","Genre_Count"
"Afro Samurai Movie","['Action', 'Adventure', 'Samurai']","Movie","Oct 2007","Oct 2007",38935,0.02078,10.5696745515133,2229,0.13825,7.70975686445416,7.59,0.72937,1432,7.54,"Short",3
"Afro Samurai Pilot","['Action', 'Martial Arts', 'Samurai', 'Seinen']","Special","Jan 2003","Jan 2003",6719,0.00356,8.81284343351719,5115,0.31732,8.54012816269873,6.81,0.60066,4530,6.72,"Short",4
"Afro Samurai: Resurrection","['Action', 'Adventure', 'Samurai']","Movie","Jan 2009","Jan 2009",70797,0.03781,11.1675860306952,1486,0.09214,7.30451594646016,7.42,0.70132,2004,7.36,"Short",3
"After War Gundam X","['Sci-Fi', 'Adventure', 'Space', 'Drama', 'Mecha']","TV","Apr 1996","Dec 1996",25652,0.01368,10.1524158028241,2802,0.1738,7.93844555116479,7.36,0.69142,2264,7.32,"Long",5
"Aftermath","['Military', 'Music', 'Drama']","Music","May 2016","May 2016",1006,0.00051,6.91473089271856,9500,0.58941,9.15915233520675,6.13,0.48845,7823,6.02,"Short",3
"Aftermath","['Military', 'Music', 'Drama']","Music","May 2016","May 2016",1006,0.00051,6.91473089271856,9500,0.58941,9.15915233520675,6.13,0.48845,7823,6.02,"Short",3
"Agatha Christie no Meitantei Poirot to Marple","['Historical', 'Mystery']","TV","Jul 2004","May 2005",5657,0.00299,8.64082575186151,5469,0.33929,8.60703389541603,6.92,0.61881,4084,6.87,"Long",2
"Aggressive Retsuko","['Music', 'Slice of Life', 'Comedy']","TV","Apr 2016","Mar 2018",43546,0.02324,10.6815960935703,2080,0.129,7.64060382639363,7.68,0.74422,1192,7.63,"Long",3
"Aggressive Retsuko (ONA)","['Slice of Life', 'Comedy']","ONA","Apr 2018","Apr 2018",68686,0.03668,11.1373152317746,1541,0.09556,7.34083555412327,7.79,0.76238,926,7.69,"Short",2
"Aggressive Retsuko (ONA)","['Slice of Life', 'Comedy']","ONA","Apr 2018","Apr 2018",68686,0.03668,11.1373152317746,1541,0.09556,7.34083555412327,7.79,0.76238,926,7.69,"Short",2
"Aggressive Retsuko (ONA) 2nd Season","['Slice of Life', 'Comedy']","ONA","Jun 2019","Jun 2019",29059,0.0155,10.2771179371243,2645,0.16406,7.8808043446749,7.88,0.77723,739,7.78,"Short",2
"Aggressive Retsuko (ONA) 2nd Season","['Slice of Life', 'Comedy']","ONA","Jun 2019","Jun 2019",29059,0.0155,10.2771179371243,2645,0.16406,7.8808043446749,7.88,0.77723,739,7.78,"Short",2
"Aggressive Retsuko: We Wish You a Metal Christmas","['Slice of Life', 'Comedy']","ONA","Dec 2018","Dec 2018",20281,0.01081,9.91748907217194,3205,0.19881,8.0727793331695,7.35,0.68977,2312,7.27,"Short",2
"Agigongryong Doolie","['Adventure', 'Kids']","TV","Oct 1987","Oct 1987",342,0.00015,5.83773044716594,11848,0.73511,9.37999875481674,6.1,0.4835,7967,6.17,"Short",2
"Agigongryong Doolie","['Adventure', 'Kids']","TV","Oct 1987","Oct 1987",342,0.00015,5.83773044716594,11848,0.73511,9.37999875481674,6.1,0.4835,7967,6.17,"Short",2
"Agitation!","['Music']","Music","Aug 2019","Aug 2019",210,8e-05,5.35185813347607,13266,0.8231,9.49303502791692,5.6,0.40099,9591,5.54,"Short",1
"Aguu: Tensai Ningyou","['Action', 'Drama', 'Supernatural']","TV","Jul 2018","Sep 2018",5380,0.00284,8.59062950948942,5589,0.34674,8.62873456614915,5.57,0.39604,9675,5.47,"Short",3
"Ahiru no Pekkle no Sindbad no Bouken","['Adventure', 'Fantasy', 'Kids']","OVA","Oct 1993","Oct 1993",315,0.00014,5.75574221358691,12056,0.74801,9.39740068311731,5.95,0.45875,8490,5.73,"Short",3
"Ahiru no Sora","['Comedy', 'Sports', 'Drama', 'School', 'Shounen']","TV","Oct 2019","Sep 2020",62899,0.03359,11.0493014426885,1611,0.0999,7.38523092306657,7.59,0.72937,1432,7.33,"Long",5
"Aho Girl","['Comedy', 'Romance', 'School', 'Shounen']","TV","Jul 2017","Sep 2017",240974,0.12876,12.3924484726522,420,0.026,6.04263283368238,7.1,0.64851,3369,6.87,"Short",4
"Ai City","['Action', 'Super Power', 'Sci-Fi']","Movie","Jul 1986","Jul 1986",3954,0.00208,8.28273588020175,6313,0.39166,8.75052466911794,5.75,0.42574,9128,5.72,"Short",3
"Ai Mai! Moe Can Change!","['Comedy', 'Sci-Fi']","OVA","May 2012","May 2012",6158,0.00326,8.72566970568704,5292,0.32831,8.57414047185799,5.57,0.39604,9676,5.56,"Short",2
"Ai Monogatari: 9 Love Stories","['Drama', 'Romance']","OVA","Apr 1993","Apr 1993",3130,0.00164,8.04910772132641,6912,0.42883,8.84115897594526,6.71,0.58416,5021,6.6,"Short",2
"Ai no Gakkou Cuore Monogatari","['Slice of Life', 'Historical', 'Drama', 'School']","TV","Apr 1981","Sep 1981",1555,8e-04,7.34987370473834,8529,0.52916,9.05134464048573,6.78,0.59571,4670,6.53,"Long",4
"Ai no Senshi Rainbowman","['Action', 'Adventure', 'Mecha', 'Sci-Fi']","TV","Oct 1982","Mar 1983",780,0.00039,6.66057514983969,10018,0.62156,9.21223856925926,6.84,0.60561,4399,6.42,"Medium",4
"Ai no Wakakusa Monogatari","['Drama', 'Historical', 'Slice of Life']","TV","Jan 1987","Dec 1987",5421,0.00287,8.59822003005861,5560,0.34494,8.62353322718756,7.51,0.71617,1683,7.41,"Long",3
"Ai no Wakakusa Yama Monogatari","['Comedy']","TV","Aug 1999","Oct 1999",818,0.00041,6.70808408385307,9929,0.61603,9.20331575703922,6.32,0.5198,6938,6.03,"Short",1
"Ai Shoujo Pollyanna Story","['Drama', 'Historical', 'Slice of Life']","TV","Jan 1986","Dec 1986",3711,0.00195,8.21932609390609,6474,0.40165,8.77570388656774,6.97,0.62706,3896,6.94,"Long",3
"Ai Tenchi Muyou!","['Comedy', 'Sci-Fi', 'Shounen']","TV","Oct 2014","Dec 2014",24408,0.01301,10.102707195731,2893,0.17945,7.97039490719143,6.26,0.5099,7228,6.18,"Long",3
"Ai Tenchi Muyou! Recaps","['Comedy', 'Sci-Fi', 'Shounen']","Special","Oct 2014","Dec 2014",3879,0.00204,8.26359043261732,6366,0.39495,8.75888368001702,5.43,0.37294,10082,5.43,"Short",3
"Ai Tenshi Densetsu Wedding Peach","['Adventure', 'Magic', 'Comedy', 'Romance', 'Shoujo']","TV","Apr 1995","Mar 1996",16372,0.00872,9.70338891563949,3528,0.21885,8.16876982367527,6.76,0.59241,4774,6.68,"Long",5
"Ai Tenshi Densetsu Wedding Peach DX","['Adventure', 'Magic', 'Comedy', 'Romance', 'Shoujo']","OVA","Dec 1996","Jul 1997",4377,0.00231,8.38434727808281,6055,0.37565,8.70880479511728,6.75,0.59076,4826,6.65,"Short",5
"Ai think so,","['Music']","Music","Sep 2009","Sep 2009",614,3e-04,6.42162226780652,10558,0.65506,9.26473385580652,5.5,0.38449,9882,5.54,"Short",1
"Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken","['Adventure', 'Fantasy', 'Comedy']","OVA","Aug 1990","Aug 1990",556,0.00027,6.32256523992728,10739,0.66629,9.28173036806286,5.77,0.42904,9061,5.67,"Short",3
"Ai to Shi","['Action']","Special","Mar 2013","Mar 2013",305,0.00013,5.72358510195238,12124,0.75223,9.40302471580568,5.67,0.41254,9366,5.51,"Short",1
"Ai to Yuuki no Pig Girl Tonde Buurin","['Parody', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'School', 'Shoujo']","TV","Sep 1994","Aug 1995",7855,0.00417,8.9690328500343,4781,0.2966,8.47261414801827,6.68,0.57921,5168,6.63,"Long",8
"Ai Yori Aoshi","['Harem', 'Slice of Life', 'Comedy', 'Drama', 'Romance']","TV","Apr 2002","Sep 2002",86443,0.04617,11.3672520844229,1251,0.07756,7.13249755166004,7.18,0.66172,3027,7.13,"Medium",5
"Ai Yori Aoshi: Enishi","['Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life']","TV","Oct 2003","Dec 2003",47404,0.02531,10.7664829873521,1971,0.12224,7.58680353516258,7.21,0.66667,2901,7.15,"Short",5
"Ai Yori Aoshi: Enishi - Miyuki","['Comedy', 'Drama', 'Romance']","Special","Dec 2003","Dec 2003",15133,0.00806,9.62469914725447,3646,0.22617,8.20166019080868,6.99,0.63036,3829,6.94,"Short",3
"Ai Yori Aoshi: Yumegatari","['Comedy', 'Harem', 'Romance', 'Slice of Life']","Special","Apr 2002","Apr 2002",8791,0.00467,9.08159749608346,4570,0.28351,8.42748727833174,6.84,0.60561,4400,6.78,"Short",4
"AIKa","['Action', 'Ecchi', 'Adventure', 'Comedy', 'Sci-Fi']","OVA","Apr 1997","Apr 1999",24309,0.01296,10.0986430673102,2894,0.17951,7.9707403900071,5.99,0.46535,8375,5.94,"Short",5
"AIKa R-16: Virgin Mission","['Action', 'Ecchi', 'Comedy']","OVA","Apr 2007","Oct 2007",17703,0.00943,9.78154588173089,3386,0.21004,8.12769985281777,6.03,0.47195,8232,5.96,"Short",3
"AIKa Zero","['Action', 'Ecchi', 'Adventure', 'Comedy']","OVA","Jul 2009","Dec 2009",13468,0.00717,9.50814602759882,3838,0.23809,8.2529671950008,5.98,0.4637,8401,5.92,"Short",4
"AIKa Zero Picture Drama","['Ecchi']","Special","Aug 2009","Dec 2009",3693,0.00194,8.21446516075919,6491,0.40271,8.77832592863448,5.67,0.41254,9367,5.58,"Short",1
"AIKa: Special Trial","['Ecchi']","Special","May 1998","May 1998",5496,0.00291,8.61195776786066,5528,0.34295,8.61776224633793,5.72,0.42079,9231,5.66,"Short",1
"Aikatsu Friends!","['Music', 'Slice of Life', 'School', 'Shoujo']","TV","Apr 2018","Mar 2019",6809,0.00361,8.82614739914356,5091,0.31584,8.5354259596773,7.53,0.71947,1604,7.09,"Long",4
"Aikatsu Friends!: Kagayaki no Jewel","['Music', 'Slice of Life', 'School', 'Shoujo']","TV","Apr 2019","Sep 2019",2503,0.00131,7.82564473221999,7439,0.46153,8.91462612782714,6.96,0.62541,3924,6.92,"Long",4
"Aikatsu Stars!","['Music', 'School', 'Shoujo', 'Slice of Life']","TV","Apr 2016","Mar 2018",11678,0.00621,9.36554763627857,4066,0.25223,8.31066090590723,7.72,0.75083,1089,7.52,"Long",4
"Aikatsu Stars!","['Music', 'School', 'Shoujo', 'Slice of Life']","TV","Apr 2016","Mar 2018",11669,0.00621,9.3647767252806,4064,0.25211,8.31016902198191,7.72,0.75083,1089,7.52,"Long",4
"Aikatsu Stars!","['Music', 'School', 'Shoujo', 'Slice of Life']","TV","Apr 2016","Mar 2018",11678,0.00621,9.36554763627857,4066,0.25223,8.31066090590723,7.72,0.75083,1089,7.52,"Long",4
"Aikatsu Stars! Movie","['Music', 'School', 'Shoujo', 'Slice of Life']","Movie","Aug 2016","Aug 2016",3148,0.00165,8.05484022110102,6909,0.42864,8.84072491676172,7.46,0.70792,1848,7.33,"Short",4
"Aikatsu!","['Music', 'School', 'Shoujo', 'Slice of Life']","TV","Oct 2012","Mar 2016",27727,0.01479,10.2301980119554,2691,0.16691,7.89803969076462,7.43,0.70297,1960,7.37,"Long",4
"Aikatsu! Movie","['Slice of Life', 'Music', 'School', 'Shoujo']","Movie","Dec 2014","Dec 2014",5094,0.00269,8.53601494565683,5720,0.35486,8.65189889426853,7.44,0.70462,1932,7.41,"Short",4
"Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!","['Music', 'Shoujo']","Movie","Aug 2015","Aug 2015",2251,0.00117,7.71957398925958,7669,0.4758,8.9450718943613,7.06,0.64191,3536,6.93,"Short",2
"Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!","['Music', 'School', 'Shoujo']","Special","Nov 2014","Nov 2014",1258,0.00064,7.13807303404435,9048,0.56137,9.11040953335113,6.8,0.59901,4579,6.57,"Short",3
"Aikatsu!: Nerawareta Mahou no Aikatsu! Card","['Music', 'Slice of Life', 'School', 'Shoujo']","Movie","Aug 2016","Aug 2016",2088,0.00108,7.64444076155657,7874,0.48852,8.97144846369383,7.38,0.69472,2174,7.23,"Short",4
"Aimai Elegy","['Music']","Music","Dec 2010","Dec 2010",2514,0.00131,7.83002808253384,7411,0.45979,8.91085558740525,6.62,0.56931,5469,6.53,"Short",1
"Air","['Slice of Life', 'Supernatural', 'Drama', 'Romance']","TV","Jan 2005","Mar 2005",236436,0.12634,12.3734370666494,429,0.02656,6.06378520868761,7.38,0.69472,2175,7.31,"Short",4
"Air Gear","['Action', 'Comedy', 'Ecchi', 'Shounen', 'Sports']","TV","Apr 2006","Sep 2006",266536,0.14243,12.4932683497241,371,0.02296,5.91889385427315,7.6,0.73102,1402,7.52,"Long",5
"Air Gear Special","['Sports', 'Shounen']","Special","Mar 2007","Mar 2007",40766,0.02176,10.6156282095886,2163,0.13415,7.67971363996637,7.37,0.69307,2231,7.3,"Short",2
"Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky","['Action', 'Comedy', 'Ecchi', 'Shounen', 'Sports']","OVA","Nov 2010","Jun 2011",53221,0.02841,10.8822271236828,1815,0.11256,7.50439155916124,7.69,0.74587,1167,7.62,"Short",5
"Air in Summer","['Romance', 'Supernatural', 'Comedy', 'Historical', 'Drama']","Special","Aug 2005","Sep 2005",34976,0.01866,10.4624459816014,2349,0.14569,7.7621706071382,7.39,0.69637,2134,7.33,"Short",5
"Air Master","['Action', 'Comedy', 'Martial Arts', 'Seinen']","TV","Apr 2003","Oct 2003",29390,0.01568,10.2884437840128,2589,0.16059,7.85941315469358,7.08,0.64521,3447,7.01,"Long",4
"Air Movie","['Drama', 'Romance', 'Supernatural']","Movie","Feb 2005","Feb 2005",51873,0.02769,10.8565729802388,1852,0.11485,7.52456122628536,7.32,0.68482,2437,7.26,"Short",3
"Air Recap","['Supernatural', 'Drama', 'Romance']","Special","Apr 2005","Apr 2005",4438,0.00234,8.39818440483404,6044,0.37497,8.70698676304889,6.37,0.52805,6681,6.25,"Short",3
"Airy Me","['Dementia', 'Drama', 'Horror', 'Music']","Music","Jul 2013","Jul 2013",3337,0.00175,8.11312710422178,6771,0.42008,8.82055174325303,6.35,0.52475,6802,6.32,"Short",4
"Aishen Qiaokeli-ing...","['Comedy', 'Harem', 'Romance', 'School']","ONA","Dec 2015","Mar 2016",43012,0.02296,10.6692576745659,2084,0.12925,7.6425241342329,7.12,0.65182,3287,6.96,"Medium",4
"Aishen Qiaokeli-ing...II","['Harem', 'Comedy', 'Romance', 'School']","ONA","Dec 2017","Apr 2018",15056,0.00802,9.61959827832304,3662,0.22717,8.20603776277881,7.4,0.69802,2091,7.2,"Medium",4
"Aishite Knight","['Comedy', 'Romance', 'Shoujo']","TV","Mar 1983","Jan 1984",5712,0.00302,8.65049955872446,5441,0.33755,8.60190191934319,6.81,0.60066,4531,6.72,"Long",3
"Aishiteruze Baby★★","['Comedy', 'Drama', 'Romance', 'Shoujo']","TV","Apr 2004","Oct 2004",81655,0.04361,11.3102705800833,1328,0.08234,7.19218205871325,7.53,0.71947,1605,7.47,"Long",4
"Aisubeki Mirai e","['Music']","Music","Nov 2009","Nov 2009",1244,0.00063,7.12689080889881,9064,0.56236,9.11217612318895,6.38,0.5297,6632,6.32,"Short",1
"Aitsu to Lullaby: Suiyobi no Cinderella","['Romance', 'Drama', 'Shounen']","Movie","Aug 1987","Aug 1987",422,0.00019,6.04737217904628,11356,0.70458,9.33758957289165,5.99,0.46535,8376,5.88,"Short",3
"AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series","['Adventure', 'Fantasy', 'Kids']","TV","Jun 1989","Dec 1989",525,0.00025,6.26530121273771,10905,0.67659,9.29706837548601,6.8,0.59901,4580,6.55,"Long",3
"Aiura","['Comedy', 'School', 'Shounen', 'Slice of Life']","TV","Apr 2013","Jun 2013",62024,0.03312,11.03529280856,1634,0.10133,7.39939808333135,6.75,0.59076,4827,6.69,"Short",4
"Ajimu: Kaigan Monogatari","['Comedy', 'Drama', 'Romance', 'School']","ONA","Jun 2001","Feb 2002",11867,0.00631,9.38160098141071,4036,0.25037,8.30325712085294,6.42,0.5363,6432,6.36,"Short",4
"Ajin","['Action', 'Mystery', 'Horror', 'Supernatural', 'Seinen']","TV","Jan 2016","Apr 2016",355460,0.18995,12.7811708175661,264,0.01632,5.57972982598622,7.59,0.72937,1434,7.47,"Medium",5
"Ajin 2nd Season","['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']","TV","Oct 2016","Dec 2016",178635,0.09545,12.0931054948616,607,0.0376,6.41017488196617,7.8,0.76403,905,7.66,"Medium",5
"Ajin 2nd Season","['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']","TV","Oct 2016","Dec 2016",178635,0.09545,12.0931054948616,607,0.0376,6.41017488196617,7.8,0.76403,905,7.66,"Medium",5
"Ajin 2nd Season OVA","['Action', 'Mystery', 'Horror', 'Supernatural', 'Seinen']","OVA","Apr 2017","Apr 2017",6907,0.00366,8.84043543926657,5072,0.31466,8.53168763756669,7.19,0.66337,2986,7.1,"Short",5
"Ajin OVA","['Action', 'Mystery', 'Horror', 'Supernatural', 'Seinen']","OVA","May 2016","Oct 2016",33654,0.01796,10.4239169124448,2407,0.14929,7.78655180642871,7.33,0.68647,2394,7.24,"Short",5
"Ajin Part 1: Shoudou","['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']","Movie","Nov 2015","Nov 2015",33630,0.01794,10.4232035396476,2406,0.14923,7.78613643778307,7.61,0.73267,1378,7.5,"Short",5
"Ajin Part 2: Shoutotsu","['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']","Movie","May 2016","May 2016",18678,0.00995,9.8351551771593,3309,0.20526,8.10470346837111,7.39,0.69637,2135,7.27,"Short",5
"Ajin Part 3: Shougeki","['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']","Movie","Sep 2016","Sep 2016",16964,0.00904,9.73890767721833,3478,0.21575,8.15450017515194,7.4,0.69802,2092,7.29,"Short",5
"Ajin Senshi","['Fantasy', 'Sci-Fi']","Movie","Nov 1990","Nov 1990",1184,6e-04,7.07749805356923,9192,0.5703,9.12619760386375,6.36,0.5264,6732,6.02,"Short",2
"Akachan to Boku","['Comedy', 'Drama', 'Shoujo']","TV","Jul 1996","Mar 1997",14014,0.00746,9.54788346359889,3772,0.23399,8.23562571996431,7.93,0.78548,662,7.85,"Long",3
"Akachan to Boku","['Comedy', 'Drama', 'Shoujo']","TV","Jul 1996","Mar 1997",14014,0.00746,9.54788346359889,3772,0.23399,8.23562571996431,7.93,0.78548,662,7.85,"Long",3
"Akagami no Shirayuki-hime","['Fantasy', 'Romance', 'Drama', 'Shoujo']","TV","Jul 2015","Sep 2015",336418,0.17978,12.7261126858665,289,0.01787,5.66988092298052,7.87,0.77558,756,7.78,"Short",4
"Akagami no Shirayuki-hime","['Fantasy', 'Romance', 'Drama', 'Shoujo']","TV","Jul 2015","Sep 2015",336418,0.17978,12.7261126858665,289,0.01787,5.66988092298052,7.87,0.77558,756,7.78,"Short",4
"Akagami no Shirayuki-hime 2nd Season","['Drama', 'Romance', 'Fantasy', 'Shoujo']","TV","Jan 2016","Mar 2016",182761,0.09765,12.115940038931,596,0.03692,6.3919171133926,8.09,0.81188,455,8,"Short",4
"Akagami no Shirayuki-hime 2nd Season","['Drama', 'Romance', 'Fantasy', 'Shoujo']","TV","Jan 2016","Mar 2016",182761,0.09765,12.115940038931,596,0.03692,6.3919171133926,8.09,0.81188,455,8,"Short",4
"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","['Drama', 'Fantasy', 'Romance', 'Shoujo']","OVA","Jan 2016","Jan 2016",45124,0.02409,10.7171916956352,2036,0.12627,7.61923341622681,7.77,0.75908,969,7.71,"Short",4
"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","['Drama', 'Fantasy', 'Romance', 'Shoujo']","OVA","Jan 2016","Jan 2016",45124,0.02409,10.7171916956352,2036,0.12627,7.61923341622681,7.77,0.75908,969,7.71,"Short",4
"Akage no Anne","['Drama', 'Historical', 'Slice of Life']","TV","Jan 1979","Dec 1979",17605,0.00938,9.77599503202085,3399,0.21085,8.13153071060425,7.74,0.75413,1028,7.69,"Long",3
"Akage no Anne","['Drama', 'Historical', 'Slice of Life']","TV","Jan 1979","Dec 1979",17605,0.00938,9.77599503202085,3399,0.21085,8.13153071060425,7.74,0.75413,1028,7.69,"Long",3
"Akage no Anne Specials","['Drama', 'Historical', 'Kids', 'Shoujo', 'Slice of Life']","Special","Feb 2001","2001",704,0.00035,6.55819780281227,10244,0.63558,9.234545060673,6.31,0.51815,6989,6.14,"Short",5
"Akage no Anne: Green Gables e no Michi","['Adventure', 'Slice of Life', 'Historical', 'Shoujo']","Movie","Jul 2010","Jul 2010",2040,0.00106,7.62119516280984,7920,0.49138,8.97727273946428,6.7,0.58251,5066,6.67,"Short",4
"Akahori Gedou Hour Rabuge","['Comedy', 'Magic', 'Parody']","TV","Jul 2005","Sep 2005",4411,0.00233,8.39208338037339,6046,0.37509,8.70731756027321,6.23,0.50495,7372,6.14,"Medium",3
"Akai Boushi","['Kids', 'Music']","Music","Oct 1984","Oct 1984",544,0.00026,6.30078579466324,10792,0.66958,9.28665305482535,5.44,0.37459,10053,5.44,"Short",2
"Akai Hana Shiroi Hana","['Music', 'Kids']","Music","Dec 1976","Dec 1976",377,0.00017,5.93489419561959,11640,0.7222,9.36228862824824,6.02,0.4703,8268,5.84,"Short",2
"Akai Hayate","['Action', 'Martial Arts', 'Super Power']","OVA","May 1991","Nov 1991",1451,0.00074,7.28069719538474,8704,0.54002,9.07165285220229,5.55,0.39274,9737,5.44,"Short",3
"Akai Kiba: Blue Sonnet","['Action', 'Drama', 'Sci-Fi', 'Shoujo', 'Super Power']","OVA","Jul 1989","Jun 1990",1604,0.00083,7.38087903556412,8453,0.52445,9.04239498112674,6.07,0.47855,8095,5.98,"Short",5
"Akai Kiba: Blue Sonnet","['Action', 'Drama', 'Sci-Fi', 'Shoujo', 'Super Power']","OVA","Jul 1989","Jun 1990",1604,0.00083,7.38087903556412,8453,0.52445,9.04239498112674,6.07,0.47855,8095,5.98,"Short",5
"Akai Koudan Zillion","['Action', 'Military', 'Sci-Fi', 'Adventure']","TV","Apr 1987","Dec 1987",3440,0.00181,8.14351740579748,6667,0.41363,8.80507524387068,6.7,0.58251,5067,6.58,"Long",4
"Akai Koudan Zillion Recaps","['Sci-Fi', 'Adventure']","Special","Jul 1987","Aug 1988",520,0.00025,6.25575004175337,10939,0.6787,9.30018107597597,6.16,0.4934,7692,6.02,"Short",2
"Akai Koudan Zillion: Utahime Yakyoku","['Sci-Fi', 'Adventure']","OVA","Jun 1988","Jun 1988",911,0.00046,6.81563999007433,9703,0.60201,9.18029345062389,5.96,0.4604,8458,5.8,"Short",2
"Akakichi no Eleven","['Sports']","TV","Apr 1970","Apr 1971",1438,0.00074,7.27170370688737,8718,0.54089,9.07325983142782,6.78,0.59571,4671,6.59,"Long",1
"Akame ga Kill!","['Action', 'Adventure', 'Drama', 'Fantasy', 'Shounen']","TV","Jul 2014","Dec 2014",1015302,0.54263,13.8306976480766,24,0.00143,3.2188758248682,7.71,0.74917,1115,7.5,"Medium",5
"Akame ga Kill! Recap","['Action', 'Adventure', 'Fantasy']","Special","Aug 2014","Aug 2014",23076,0.0123,10.0465917295046,2981,0.18491,8.00034949532468,6.84,0.60561,4401,6.73,"Short",3
"Akane Maniax","['Comedy', 'Mecha', 'Romance']","OVA","Nov 2004","Aug 2005",16263,0.00866,9.69670935530818,3537,0.21941,8.17131687471973,5.77,0.42904,9062,5.74,"Short",3
"Akaneiro ni Somaru Saka","['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']","TV","Oct 2008","Dec 2008",122134,0.06525,11.7128822693091,919,0.05696,6.82437367004309,6.55,0.55776,5786,6.46,"Short",5
"Akaneiro ni Somaru Saka: Hardcore","['Comedy', 'Ecchi', 'Harem', 'Romance']","Special","Jun 2009","Jun 2009",33890,0.01808,10.430904771395,2388,0.14811,7.77863014732581,6.48,0.5462,6150,6.42,"Short",4
"Akanesasu Shoujo","['Action', 'School', 'Sci-Fi']","TV","Oct 2018","Dec 2018",25329,0.01351,10.1397447429957,2831,0.1756,7.94873845481361,6.54,0.55611,5850,6.46,"Short",3
"Akashic Re:cords","['Game', 'Fantasy']","ONA","Oct 2016","Oct 2016",1201,0.00061,7.09174211509515,9169,0.56888,9.12369256525051,6.55,0.55776,5787,6.42,"Short",2
"Akatsuki no Yona","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']","TV","Oct 2014","Mar 2015",441757,0.23608,12.9985174998086,174,0.01073,5.16478597392351,8.13,0.81848,409,8.04,"Medium",6
